actual,predicted,residual
6.0,7.180912493065948,-1.1809124930659483
24.0,18.539964412109022,5.460035587890978
11.5,11.453450451936124,0.04654954806387579
10.0,7.479480790835379,2.520519209164621
5.5,7.7361125435566755,-2.2361125435566755
7.5,13.889947873327923,-6.389947873327923
23.5,23.47403248746072,0.025967512539281756
3.5,5.253775921305504,-1.753775921305504
6.5,7.960298584413995,-1.4602985844139953
6.5,8.009509866106628,-1.5095098661066277
20.5,17.278043662494667,3.2219563375053326
22.0,5.423556824348576,16.576443175651423
9.0,7.96886520539965,1.0311347946003497
13.5,12.055867137544693,1.444132862455307
6.5,7.50976619582885,-1.00976619582885
18.0,17.90775042922543,0.09224957077456963
8.5,9.516912170937317,-1.0169121709373172
12.0,12.183520308546344,-0.1835203085463437
4.5,6.139742849718384,-1.6397428497183837
10.0,9.528529688730565,0.47147031126943517
15.0,14.709791819483174,0.2902081805168262
11.5,9.778769835794126,1.721230164205874
15.5,14.844075930538219,0.655924069461781
7.5,7.880626576655773,-0.38062657665577326
14.0,14.453595682764465,-0.4535956827644654
9.0,10.323392262161324,-1.3233922621613239
9.5,12.375690194779336,-2.8756901947793363
5.5,7.172078797085684,-1.6720787970856836
4.5,5.726051485760109,-1.2260514857601086
9.0,9.62635134121042,-0.6263513412104196
12.5,10.596518070198119,1.903481929801881
10.5,8.414125491680863,2.0858745083191366
4.5,4.830481591162268,-0.3304815911622683
7.5,7.743375394444632,-0.24337539444463197
9.5,11.333364186186119,-1.8333641861861185
4.0,6.891226079960066,-2.8912260799600658
6.0,6.927725098691477,-0.9277250986914769
52.0,51.0757123331249,0.9242876668751023
17.5,15.639010716346112,1.860989283653888
10.0,7.184667464379386,2.8153325356206143
6.5,6.569171944616982,-0.06917194461698184
10.0,8.80589067092792,1.1941093290720808
8.5,8.148287347918217,0.35171265208178326
11.0,12.933105530839034,-1.9331055308390344
6.5,6.235092695610794,0.2649073043892063
6.0,7.752910061478186,-1.752910061478186
